ID,parentID,nameID,scrutinizer,scrutinizerDate,provisional,referenceID,extinct,temporalRangeEnd,lifezone,kingdom,phylum,class,order,superfamily,family,subfamily,tribe,genus,uninomial,species,remarks
652,636,652,,,false,538,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Apatetrinae,,Apatetris,,Apatetris elymicola,
653,636,653,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Apatetrinae,,Apatetris,,Apatetris halimilignella,
656,636,656,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Apatetrinae,,Apatetris,,Apatetris kinkerella,
658,11487,11489,D. Hobern,2022-06-08,false,8871,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Apatetrinae,,Mondeguina,,Mondeguina mediterranella,
659,636,659,,,false,543,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Apatetrinae,,Apatetris,,Apatetris mirabella,
660,636,660,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Apatetrinae,,Apatetris,,Apatetris panchromatica,
662,636,662,,,false,545,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Apatetrinae,,Apatetris,,Apatetris purifica,
664,64,664,,,false,547,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Gelechiinae,,,Aphanostola,,
665,664,665,,,false,548,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Gelechiinae,,Aphanostola,,Aphanostola aarviki,
666,664,666,,,false,549,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Gelechiinae,,Aphanostola,,Aphanostola acaciae,
667,664,667,,,false,550,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Gelechiinae,,Aphanostola,,Aphanostola africanella,
668,664,668,,,false,551,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Gelechiinae,,Aphanostola,,Aphanostola alternella,
669,664,669,,,false,552,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Gelechiinae,,Aphanostola,,Aphanostola antennata,
670,664,670,,,false,553,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Gelechiinae,,Aphanostola,,Aphanostola atripalpis,
671,664,671,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Gelechiinae,,Aphanostola,,Aphanostola brandbergensis,
672,664,672,,,false,554,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Gelechiinae,,Aphanostola,,Aphanostola calderae,
673,664,673,,,false,555,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Gelechiinae,,Aphanostola,,Aphanostola centripunctella,
674,664,674,,,false,556,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Gelechiinae,,Aphanostola,,Aphanostola emarginata,
675,664,675,,,false,557,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Gelechiinae,,Aphanostola,,Aphanostola griseella,
676,664,676,,,false,558,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Gelechiinae,,Aphanostola,,Aphanostola intercepta,
677,664,677,,,false,559,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Gelechiinae,,Aphanostola,,Aphanostola joannoui,
678,664,678,,,false,560,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Gelechiinae,,Aphanostola,,Aphanostola kenyella,
679,664,679,,,false,561,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Gelechiinae,,Aphanostola,,Aphanostola kruegeri,
680,664,680,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Gelechiinae,,Aphanostola,,Aphanostola longicornutata,
682,664,682,,,false,563,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Gelechiinae,,Aphanostola,,Aphanostola maxima,
683,664,683,,,false,564,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Gelechiinae,,Aphanostola,,Aphanostola melliferae,
684,664,684,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Gelechiinae,,Aphanostola,,Aphanostola morogorensis,
685,664,685,,,false,565,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Gelechiinae,,Aphanostola,,Aphanostola namibiensis,
686,664,686,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Gelechiinae,,Aphanostola,,Aphanostola pentastigma,
688,664,688,,,false,567,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Gelechiinae,,Aphanostola,,Aphanostola rooiklipella,
689,664,689,,,false,568,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Gelechiinae,,Aphanostola,,Aphanostola sparsipalpis,
690,3,690,,,false,569,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,,,,Apocritica,,
691,690,691,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,,,Apocritica,,Apocritica chromatica,
693,76,693,,,false,571,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anomologinae,,,Apodia,,
694,693,694,,,false,572,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anomologinae,,Apodia,,Apodia ainella,
695,693,695,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anomologinae,,Apodia,,Apodia bifractella,"Check inulella Vallot, 1829, nom. obl. Leraut Liste."
697,693,697,,,false,574,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anomologinae,,Apodia,,Apodia martinii,
698,693,698,,,false,575,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anomologinae,,Apodia,,Apodia ouedella,
700,51,700,,,false,577,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,,Apotactis,,
701,700,701,,,false,578,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Apotactis,,Apotactis drimylota,
702,3,702,,,false,579,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,,,,Apothetoeca,,
703,702,703,,,false,580,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,,,Apothetoeca,,Apothetoeca synaphrista,
704,3,704,,,false,581,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,,,,Apotistatus,,
706,704,706,,,false,583,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,,,Apotistatus,,Apotistatus leucostictus,
707,51,707,,,false,584,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,,Aproaerema,,
715,707,715,,,false,592,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema acanthyllidis,
716,707,716,,,false,593,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema adversa,
718,707,718,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema africanella,
720,707,720,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema albifrontella,
723,707,723,,,false,598,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema albipalpella,
728,707,728,,,false,603,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema altaica,
730,707,730,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema anthyllidella,
744,707,744,,,false,618,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema azosterella,
746,707,746,,,false,620,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema biareatella,
748,707,748,,,false,622,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema brevihamata,
749,707,749,,,false,623,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema buvati,
751,707,751,,,false,625,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema captivella,
756,707,756,,,false,630,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema centralis,
758,707,758,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema cinctella,
768,707,768,,,false,641,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema cinctelloides,
770,707,770,,,false,643,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema cincticulella,
774,707,774,,,false,647,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema consimilis,
776,707,776,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema coracina,
778,707,778,,,false,650,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema coronillella,
781,707,781,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema cottiennella,
783,707,783,,,false,654,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema crotolariella,
785,707,785,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema disparella,
789,707,789,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema dolini,
791,707,791,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema elachistella,
793,707,793,,,false,661,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema embrocha,
795,707,795,,,false,663,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema euprosopa,
797,707,797,,,false,665,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema faceta,Specimen identified as the type by Bradley; confirm with Transvaal Museum that there is no 'type' there. ? Valid sp. Syn. of polychromella (Bidzilya 2007: 104).
799,707,799,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema fournieri,
801,707,801,,,false,668,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema genistae,
803,707,803,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema gnom,
805,707,805,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema henanensis,
807,707,807,,,false,672,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema incognitana,
809,707,809,,,false,674,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema isoscelixantha,
811,707,811,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema karvoneni,
813,707,813,,,false,677,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema kutsherenkoi,
815,707,815,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema languidella,
817,707,817,,,false,680,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema lerauti,
818,707,818,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema larseniella,
820,707,820,,,false,682,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema leportensis,
822,707,822,,,false,684,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema linella,('Schönmanni')
825,707,825,,,false,687,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema longihamata,
826,707,826,,,false,688,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema lutea,
828,707,828,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema melanocephala,
830,707,830,,,false,691,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema mercedella,
831,707,831,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema metadesma,
834,707,834,,,false,694,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema mitrella,
835,707,835,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema monochromella,
837,707,837,,,false,696,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema montanata,
839,707,839,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema nigrella,
841,707,841,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema ningxiana,
843,707,843,,,false,700,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema ochrofasciella,
844,707,844,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema ochrosema,?Syn. of anthyllidella.
846,707,846,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema oxyspila,
850,707,850,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema palpilineella,
852,707,852,,,false,706,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema patruella,
857,707,857,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema perfuscata,
859,707,859,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema polychromella,
864,707,864,,,false,716,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema rastrifera,
866,707,866,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema sandella,
868,707,868,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema sangiella,
870,707,870,,,false,720,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema semicostella,
873,707,873,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema serratella,
875,707,875,,,false,724,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema shaanxiensis,
877,707,877,,,false,726,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema sheljuzhkoi,
879,707,879,,,false,728,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema sikoraella,
881,707,881,,,false,730,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema steppicolella,
883,707,883,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema suecicella,
885,707,885,,,false,733,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema syncrita,
887,707,887,,,false,735,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema tadzhika,
889,707,889,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema taeniolella,"Werneburg 1864(1): 278, synonymized cinctella, vorticella and taeniolella; taeniolella separated by Wolff (1958: 248), perhaps earlier."
892,707,892,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema telaviviella,
895,707,895,,,false,741,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema thaumalea,
896,707,896,,,false,742,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema tibetensis,
898,707,898,,,false,744,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema vinella,On synonymy see Karsholt (1995: 149).
901,707,901,,,false,747,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema wollastoni,
903,707,903,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema wormiella,
906,707,906,,,false,751,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Anacampsinae,,Aproaerema,,Aproaerema zonariella,
907,64,907,,,false,752,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Gelechiinae,,,Araeophalla,,
908,907,908,,,false,753,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Gelechiinae,,Araeophalla,,Araeophalla barbertonensis,
909,65,909,,,false,754,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Gelechiinae,Litini,,Araeovalva,,
911,909,911,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Gelechiinae,Litini,Araeovalva,,Araeovalva albiflora,
913,909,913,,,false,757,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Gelechiinae,Litini,Araeovalva,,Araeovalva dorsolutea,
914,909,914,,,false,758,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Gelechiinae,Litini,Araeovalva,,Araeovalva minor,
915,65,915,,,false,759,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Gelechiinae,Litini,,Arcutelphusa,,
916,915,916,,,false,760,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,Gelechiinae,Litini,Arcutelphusa,,Arcutelphusa talladega,
917,3,917,,,false,761,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,,,,Ardozyga,,"Protolechia was again proposed as a new genus by Meyrick, 1904, Proc. Linn. Soc. N.S.W. 29: 332."
939,917,939,,,false,783,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,,,Ardozyga,,Ardozyga abruptella,
942,917,942,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,,,Ardozyga,,Ardozyga aclera,
944,917,944,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,,,Ardozyga,,Ardozyga acrocrossa,[dysgenes before leptodes is ok]
948,917,948,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,,,Ardozyga,,Ardozyga acroleuca,
950,917,950,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,,,Ardozyga,,Ardozyga actinota,
952,917,952,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,,,Ardozyga,,Ardozyga aeolopis,
954,917,954,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,,,Ardozyga,,Ardozyga amblopis,
956,917,956,,,false,794,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,,,Ardozyga,,Ardozyga amphiplaca,
958,917,958,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,,,Ardozyga,,Ardozyga ananeura,
961,917,961,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,,,Ardozyga,,Ardozyga annularia,
963,917,963,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,,,Ardozyga,,Ardozyga anthracina,
965,917,965,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,,,Ardozyga,,Ardozyga arenaria,
967,917,967,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,,,Ardozyga,,Ardozyga arganthes,
969,917,969,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,,,Ardozyga,,Ardozyga argocentra,
971,917,971,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,,,Ardozyga,,Ardozyga aspetodes,
973,917,973,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,,,Ardozyga,,Ardozyga autopis,
975,917,975,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,,,Ardozyga,,Ardozyga aversella,
977,917,977,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,,,Ardozyga,,Ardozyga banausodes,
979,917,979,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,,,Ardozyga,,Ardozyga bistrigata,
981,917,981,,,false,808,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,,,Ardozyga,,Ardozyga bleptodes,
983,917,983,,,false,810,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,,,Ardozyga,,Ardozyga caliginosa,
985,917,985,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,,,Ardozyga,,Ardozyga caminopis,
987,917,987,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,,,Ardozyga,,Ardozyga catadamanta,
989,917,989,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,,,Ardozyga,,Ardozyga catarrhacta,
991,917,991,,,false,815,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,,,Ardozyga,,Ardozyga catopta,
993,917,993,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,,,Ardozyga,,Ardozyga celidophora,
995,917,995,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,,,Ardozyga,,Ardozyga cephalota,
997,917,997,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,,,Ardozyga,,Ardozyga ceramica,
1000,917,1000,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,,,Ardozyga,,Ardozyga chalazodes,
1002,917,1002,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,,,Ardozyga,,Ardozyga chenias,
1004,917,1004,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,,,Ardozyga,,Ardozyga chionoprora,
1006,917,1006,,,false,,false,,,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechioidea,Gelechiidae,,,Ardozyga,,Ardozyga chiradia,
