ID,nameID,remarks
10514,10514,"Holotype ♀, PERU: Dept. Lima, 4: 45 km NE of Chosica, Millo Valley, Quabrada Yanac, 4000 m, 26-28.i.1987 (Karsholt) (Dk 0930, Povolný). (ZMUC, Copenhagen)."
10516,10516,"Holotype ♀, ARGENTINA: Neuquen, J. de los Andes, Catán Lil, 825 m, 28.x.1981 (Gentili, station no. 33) (slide no. Dk 0313, Povolný). (ZMUC, Copenhagen)."
10518,10518,"Holotype ♂, PERU: Dept. Ancash, 22: 35 km SE of Huaraz, Cerro Cahuish, 4100 m, Quabrada Pucavado, 15-18.ii.1987 (Karsholt) (slide no. Dk 0968, Povolný). (ZMUC, Copenhagen)."
10522,10522,"Holotype ♀, PERU: Dept. Ancash, 25: 15 km N of Caras, ca 2000 m, Rio Salta Valley, 19-21.ii.1987 (Karsholt) (slide no. Dk 0901, Povolný). (ZMUC, Copenhagen)."
10524,10524,"Holotype ♀ [not ♂], ARGENTINA: Territory Rio Negro, Bariloche and Lake Gutierrez, 3-14.xi.1926 (Edwards) (slide no. 5818, Clarke). (BMNH)."
10526,10526,"Holotype ♀, USA: Texas, Waco (Belfrage). (MCZ, Cambridge, Mass., no. 1473)."
10527,10527,"Syntypes, unspecified sex, USA: Missouri, ex Physalis (Murtfeldt; Riley). (?)."
10529,10529,"Lectotype ♂, USA: Texas, Fort Davis, 5000 ft, iii.1928 (unspecified) (slide no. 5805, Clarke), designated by Clarke 1969b: 159, pl. 79, figs 1-1b. (BMNH)."
10531,10531,"Lectotype ♂, PERU: Chosica, 2800 ft, vii.1914 (Parish) (slide no. 5824, Clarke), designated by Clarke 1969b: 159, pl. 79, figs 2-2b. (BMNH)."
10532,10532,"Holotype ♀, PERU: Dept. Lima, 35: 32 km E of Pacarán, above Hortigal, 3600 m, 6-8.iii.1987 (Karsholt) (slide no. 0921, Povolný). (ZMUC, Copenhagen)."
10533,10533,"Holotype ♂, ARGENTINA: Neuquen, Rio Limay, Arroyito, 18.xii.1978 (MCD, station no. 12) (slide no. Dk 0058, Povolný). (ZMUC, Copenhagen)."
10534,10534,"Holotype ♂, ARGENTINA: Neuquen, Piedra del Aguila, 19.xii.1978 (MCD, station no. 15). (ZMUC, Copenhagen)."
10535,10535,"Holotype ♂, ARGENTINA: Neuquen, Piedra del Aguila, 19.xii.1978 (MCS, station no. 15). (ZMUC, Copenhagen)."
10537,10537,"Holotype ♀, USA: Kentucky, v. (Chambers). (MCZ, Cambridge, Mass., no. 1536)."
10538,10538,"Holotype ♂, PERU: Dept. Ancash, 22: 35 km SE of Huaraz, Cerro Cahuish, 4100 m, Quabrada Pucavado, 15-18.ii.1987 (Karsholt) (slide no. Dk 0885, Povolný). (ZMUC, Copenhagen)."
10539,10539,"Holotype♂, ARGENTINA: Salta, W of General Güemes, Parque Nacional El Rey ('Roy'), 10.iv.1979 (MCD, station no. 73) (slide no. Dk 0520, Povolný). (ZMUC, Copenhagen)."
10540,10540,"Holotype ♂, ARGENTINA: Santa Cruz, Lago Argentino, Peninsula Magellanes, 11.i.1979 (MCD, station no. 28) (slide no. Dk 0468, Povolný). (ZMUC, Copenhagen)."
10541,10541,"Holotype ♂, ARGENTINA: Neuquen, N of Chos Malal, Barrancas, 850 m, 22.iii.1979 (MCD, station no. 63) (slide no. Dk 0793, Povolný). (ZMUC, Copenhagen)."
10542,10542,"Holotype ♀, PERU: Dept. Apurimac, 43: 30 km SW of Chalhuianca, Pampa Afilayopampa, 4100 m, 14.iii.1987 (Karsholt) (slide no. Dk 0923, Povolný). (ZMUC, Copenhagen)."
10543,10543,"Holotype ♀, ARGENTINA: Chubut Esquel, Lago Menéndez, El Sagrario, Puerto, 600 m, 2-4.i.1982 (Nielsen & Karsholt, station no. 50) (slide no. Dk 0562, Povolný). (ZMUC, Copenhagen)."
10544,10544,"Holotype ♂, PERU: Dept. Apurimac, 44: 35 km S of Chalhuianca, Rio Cotaruse, Lacaia, 3500 m, 14-15.iii.1987 (Karsholt) (slide no. Dk 0958, Povolný). (ZMUC, Copenhagen)."
10545,10545,"Holotype ♀, ARGENTINA: Rio Negro, El Bolson, Cerro Piltriquitrón ('Cerre Piltriqutron'), 680 m, 22.iv.1961 (Topál) (slide no. Dk 0739, Povolný). (ZMUC, Copenhagen)."
10546,10546,"Holotype ♀, ARGENTINA: Neuquen, N of Chos Malal, Barrancas, 850 m, 22.iii.1979 (MCD, station no. 63) (slide no. Dk 0161, Povolný). (ZMUC, Copenhagen)."
10548,10548,"Syntypes, unspecified ♂, ♀, USA: [Missouri, St Louis County, Kirkwood, ] ex Solanum nigrum, em. until late x-early xi. (Murtfeldt). (?)."
10549,10549,"Holotype ♂, PERU: Dept. Lima, 4: 45 km NE of Chosica, Millo Valley, Quabrada Yanac, 4000 m, 26-28.i.1987 (Karsholt). (ZMUC, Copenhagen)."
10551,10551,"Holotype ♂, ARGENTINA: Rio Negro, San Carlos de Bariloche, Nirihuau, 2.i.1979 (MCD, station no. 11) (slide no. Dk 0493, Povolný). (ZMUC, Copenhagen)."
10553,10553,"Syntypes, 2 ♂, CHILE: Región del Libertador General Bernardo O'Higgins, Bucalemu (Silva). (Not traced)."
10554,10554,"Lectotype ♂, PERU: Matucana, 7780 ft, vii.1914 (Parish) (slide no. 5813, Clarke), designated by Clarke 1969b: 144, pl. 72, figs 1-1b. (BMNH)."
10555,10555,"Holotype ♂, AUSTRALIA: New South Wales, Sydney, 24.xi.1914 (Goldfinch). (AM, Sydney)."
10556,10556,"Lectotype ♀, NEW ZEALAND: North Island, Hawkes Bay, ex tomato, em. i.1924 (Hudson), designated by Dugdale 1988: 83. (BMNH)."
10557,10557,"Syntypes, unspecified sex, PERU: Lima, ex Solanum tuberosum (Wille). (USNM, no. 43309)."
10559,10559,"Holotype ?, COLOMBIA: Bogotá, Ubaque, 23.iii.1871 (Nolcken) (slide no. 7282). (BMNH)."
10560,10560,"Type species: Ptocheuusa hetaera Meyrick, 1914, Trans. ent. Soc. Lond. 1914: 231, by original designation."
10562,10562,"Lectotype ♂, GUYANA ('BRITISH GUIANA'): Bartica, ii.1913 (Parish) (slide no. 5839, Clarke), designated by Clarke 1969b: 415, pl. 207, figs 1-1c. (BMNH)."
10563,10563,"Type species: Synactias micranthis Meyrick, 1931, J. Linn. Soc.(Zool.) 37: 278, by monotypy. SUBFAMILY UNASSIGNED."
10565,10565,"Type species: Syncratomorpha euthetodes Meyrick, 1929, Exot. Microlepid. 3: 509, by monotypy. CHEL."
10567,10567,"Type species: Gelechia psimythota Meyrick, 1913, Ann. Transv. Mus. 3: 293, by original designation. GELECHIINAE,"
10569,10569,"Holotype ♂, SOUTH AFRICA: Mpumalanga ('Transvaal'), Barberton, 26.xii.1910 (Janse) (slide no. 4189). (TM, Pretoria)."
10570,10570,"Holotype ♂, SOUTH AFRICA: KwaZulu-Natal ('Natal'), Karkloof, i. ??? (Janse). (TM, Pretoria)."
10571,10571,"Type species: Syrmadaula automorpha Meyrick, 1918, Ann. Transv. Mus. 6: 26, by monotypy. SUBFAMILY UNASSIGNED. NON-GELECHIIDAE."
10574,10574,"Type species: Tabernillaia ephialtes Walsingham, 1911, Biologia cent.-am.(Zool.) Lepid.-Heterocera 4: 54, text-fig 14, pl. 2, fig. 12, by original designation. SUBFAMILY UNASSIGNED."
10577,10577,"Type species: Tahla zadiella Dumont, 1932, Livre Cent. Soc. ent. Fr.: 716, figs 23-26, by monotypy. SUBFAMILY UNASSIGNED."
10579,10579,"Type species: Tecia mendozella Kieffer &, 1910 Jörgensen, Centbl. Bakt. ParasitKde (2. Abt.) 27: 375, by monotypy. GELECHIINAE,"
10580,10580,"Type species: Fapua albinervella Kieffer & Jörgensen, 1910, Centbl. Bakt. ParasitKde (2. Abt.) 27: 378, by monotypy."
10581,10581,"Type species: Tecia kiefferi Kieffer & Jörgensen, 1910, Centbl. Bakt. ParasitKde (2. Abt.) 27: 398, by monotypy."
10582,10582,"Type species: Tecia kiefferi Strand, 1911, Berl. ent. Z. 55: 167, by original designation."
10583,10583,"Type species: Fapua albinervella Strand, 1911, Berl. ent. Z. 55: 168, by original designation."
10584,10584,"Type species: Topeutis venosa Butler, 1883, Trans. ent. Soc. Lond. 1883: 77, by original designation."
10585,10585,"Type species: Brachypsaltis subalbata Meyrick, 1931, Exot. Microlepid. 4: 58, by monotypy."
10586,10586,"Type species: Scrobipalpopsis vergarai Povolný, 1980, Acta ent. bohemoslovaca 77: 57, figs 1-4, pl. 1, figs 6, 8, by original designation."
10587,10587,"Type species: Tecia mendozella Strand, 1911, Berl. ent. Z. 55: 166, figs 1-3, by original designation."
10589,10589,"Neotype ♂, ARGENTINA: Mendoza, Chacras de Coria, ex gall in Baccharis nebulata, em. 16.i.1908 (Kieffer) (slide no. 5108, Hodges), designated by Hodges & Becker 1990: 77. (ZMHU, Berlin)."
10592,10592,"Holotype ♀, USA: Washington, Whitman County, Kamiack Butte, 3000 ft, 19.v.1934 (Clarke). (USNM, no. 56268)."
10594,10594,"Holotype ♀, CHILE: unspecified (Reed). (CAS, San Francisco)."
10596,10596,"Holotype ♂, BOLIVIA: Dept. Cochabamba, 35 km SE of Punata, 3500 m, 8 km SW of Vacas, Rodeo, 15-16.iv. (Arctander) (slide no. Dk 0978, Povolný). (ZMUC, Copenhagen)."
10598,10598,"Neotype ♂ [?destroyed], ARGENTINA: Mendoza, Chacras de Coria, ex gall in Grindelia pulchella, em. 3.viii.1907 (Kieffer) (slide 5110, Hodges), designated by Hodges & Becker 1990: 77. (ZMHU, Berlin)."
10600,10600,"Holotype ♂, USA: New Hampshire, Hampton, v. (Shaw) (slide no. 7239). (USNM, no. 19228)."
10602,10602,"Holotype ♂, COSTA RICA: Provincia de Cartago, Llano Grande, ex Solanum tuberosum, 24.x.1972 (Fuentes). (MM, Brno)."
10604,10604,"Holotype, unspecified sex, USA: California, Los Angeles, ex stem galls on Tetradymia canescens, em. 18-23.ix. (Koebele). (USNM, no. 6366, not traced (Brown & al. 2004: 137)."
10607,10607,"Lectotype ♀, CHILE: Valparaiso (Edmonds) (slide no. 4404), to be designated. (BMNH)."
10608,10608,"Neotype ♂, ARGENTINA: Mendoza (Kieffer) (slide no. 5107, Hodges). Designated by Hodges & Becker 1990: 77 (ZMHU, Berlin)."
10610,10610,"Lectotype ♂, ARGENTINA: Buenos Aires, ex gall on Baccharis pingrea var. latifolia, xi., em. iv.1916 (Bréthes), designated by Hodges & Becker 1990: 79. (MACN, Buenos Aires)."
10611,10611,"Holotype ♂, ARGENTINA: Las Garzas (Wagner). (NHM, Vienna)."
10612,10612,"Holotype ♂, COLOMBIA: Boyaca, Tunja, ex Baccharis macrantha, 17.vii.1977 (Vergara). (Coll. Povolný ('Landessammlungen für Naturkunde, Karlsruhe'))."
10613,10613,"Type species: Tectosquamae furvalata Metz, 2019, in Metz & al., Proc. ent. Soc. Wash. 121: 474, figs 3, 6, 19-23, 29, by original designation."
10617,10617,"Type species: Tinea vulgella [Denis & Schiffermüller], 1775, Ankündung syst. Werkes Schmett. Wienergegend: 139, by subsequent designation by Meyrick, 1925, Genera Insect. 184: 69."
10618,10618,"Type species: Tinea vulgella [Denis & Schiffermüller], 1775, Ankündung syst. Werkes Schmett. Wienergegend: 139, by subsequent designation by Meyrick, 1925, Genera Insect. 184: 69."
10624,10624,"Type species: Dubitationis murina M.M. Omelko & N.V. Omelko, 1998, Biol. issled. Gornot. stants. 4: 239, figs 3-9, by original designation."
10632,10632,"Holotype, unspecified sex, LIBYA: Cyrenaica, Marada, 13.iii.1933 (Krüger). (Not traced)."
10634,10634,"Syntypes, unspecified sex, AUSTRIA: Vienna district (Mann). (Not traced)."
10635,10635,"Holotype ?, GERMANY: Baden-Württemberg, Oberamt Riedlingen, Heudorf (Troll). (SMN, Stuttgart)."
10637,10637,"Holotype ?, BELGIUM: Haute-Marlagne, 16.vi.1912 (Lambillion)."
10641,10641,"Holotype ♂, FRANCE: Alpes Maritimes, Col de Ferrier, 1040 m, 20.vii.1977 (Dujardin) (slide no. GEL. 259, Huemer). (TLMF, Innsbruck)."
10646,10646,"Holotype ♀, JAPAN: Tsushima Is, Uchiyama, 26.v.1973 (Watanabe). (OPU, Sakai)."
10649,10649,"Syntypes, unspecified sex, EUROPE: unspecified. (Not traced)."
10650,10650,"Lectotype ♀, BRITISH ISLES: unspecified (Haworth), to be designated. (BMNH)."
10652,10652,"Holotype ♂, CHINA: Jiangsu, Nanjing (‘Kiangsu, Nanking'), Lungtan, 10.vi.1933 (Höne). (MINGA, Bucharest)."
10654,10654,"Holotype ♂, RUSSIAN FEDERATION: Primorskiy Kray, Pogranichniy District, Barabash-Levada, 14.vii.1989 (Omelko). (GS, Gornotajezhnoe)."
10656,10656,"Holotype ♂, INDIA: Kumaon, Muktesar, 7000 ft, v.1923 (Fletcher) (slide no. 8257, Clarke). (BMNH)."
10662,10662,"Lectotype ?, SWITZERLAND: Graubünden, Bergün Bravuogn ('Bergün'), 19.vii.1871 (Zeller) (slide no. 1704), to be designated. (BMNH)."
10663,10663,"Lectotype ♀, AUSTRIA: Kärnten, Heiligenblut, vii.1896 (Wernicke) (slide no. ZIAN 14834), designated by Huemer & Karsholt 1999: 59. (ZIAN, St Petersburg)."
10668,10668,"Neotype ♂, AUSTRIA: Vienna district, Schafberg, 17.vi.1903 (Preissecker) (slide no. 91/245, Huemer), designated by Huemer 1992: 2. (NHM, Vienna)."
10669,10669,"Syntype, 1 unspecified, BRITISH ISLES: unspecified (Haworth). (YM, York)."
10671,10671,"Lectotype ♀, UKRAINE: L'vov District (Nowicki) (slide no. 3894), designated by Sattler 1980: 235. (NHM, Vienna)."
10673,10673,"Holotype ♀, BELARUS: Podberez'ye, 6 km N of Vitebsk, 28.v.1970 (Piskunov) (preparation no. 11775). (ZIAN, St Petersburg)."
10674,10674,"Type species: Recurvaria diffinis Haworth, 1828, Lepid. Br.: 551, by original designation. GELECHIINAE,"
10677,10677,"Lectotype ♀, AUSTRIA: Tirol, Kaisergebirge (Hofmann) (slide no. 23286), designated by Pitkin 1988: 184. (BMNH)."
10680,10680,"Lectotype ♂, FRANCE: Paris, Vaugirard, vi. (Duponchel), designated by Pitkin 1988: 182. (MNHN, Paris)."
10682,10682,"Lectotype ♂, SWITZERLAND: unspecified (slide no. 843/1953, Hering), designated by Pitkin 1988: 182. (ZMHU, Berlin)."
10684,10684,"Holotype ♀, USA: California, San Bernardino County, 'Camp Baldy', 1-7.vi. (Barnes) (slide no. 6649). (USNM, no. 6348, or 22654)."
10687,10687,"Lectotype ♂, BRITISH ISLES: unspecified (Haworth) (slide no. 23753), designated by Pitkin 1988: 174. (BMNH)."
10688,10688,"Syntype ♂, BRITISH ISLES: unspecified (Haworth). (YM, York)."
10689,10689,"Syntypes ♂, ♀, GERMANY: Sachsen, Dresden, first half v. (Tischer). (Not traced)."
10690,10690,"Lectotype ♂, POLAND: Zielona Góra, G?ogów ('Germany, Schlesien, Glogau'), 'summer' (Zeller) (slide no. 23752), designated by Pitkin 1988: 174. (BMNH)."
10691,10691,"Lectotype ♂ [not ♀], NORWAY: Finnmark, Bossekop, nr Alta, 4-8.viii. (Zetterstedt), designated by Pitkin 1988: 174. (MZU, Lund)."
10700,10700,"Lectotype ♂, CANARY ISLANDS: Tenerife, La Orotava, ex Rumex lunarius, 24.iv., em. 23.v.1907 (Walsingham) (slide no. 23279), designated by Pitkin 1988: 176. (BMNH)."
10704,10704,"Neotype ♀, BELGIUM: Namur, Sommière, Montaigle, 4.vi.1865 (Fologne) (slide no. 23288), designated by Janmoulle 1952: 5. (BMNH)."
10706,10706,"Holotype ♂, CHINA: Shanghai, 25.v.1932 (Caradja) (slide no. 8255, Clarke). (BMNH)."
10709,10709,"Neotype ♂, TURKEY: Brussa ('Bursa'), 1863 (Mann) (slide no. 13841), designated by Pitkin 1988: 162. (BMNH)."
10712,10712,"Type species: Telephata cheramopis Meyrick, 1916, Exot. Microlepid. 1: 593, by monotypy. SUBFAMILY UNASSIGNED."
10714,10714,"Type species: Telphusa curvistrigella Chambers, 1872, Can. Ent. 4: 133, by monotypy. GELECHIINAE,"
10718,10718,"Lectotype ♀, PAKISTAN: Punjab, Ghazighat, Multan, ex Tamarix dioica, bred vi.1930 (Mathur)(slide no. 8306, Clarke), designated by Clarke 1969b: 144, pl. 72, figs 3-3c. (BMNH)."
10723,10723,"Holotype ♀, FRENCH GUIANA: Rio Maroni, 1915 (LeMoult) (slide no. 6189, Clarke). (BMNH)."
10726,10726,"Lectotype ♂, FRANCE: Alpes-Maritimes, coastal, ex Cistus, iv, em. ix. (Constant), designated by Viette 1951a: 340 (‘type'). (MNHN, Paris)."
10732,10732,"Holotype, unspecified sex, USA: Kentucky, vi. (Chambers). (Not traced)."
10738,10738,"Syntypes, 2, unspecified sex, USA: unspecified (Packard). (ANS, Philadelphia)."
10739,10739,"Syntype ♀ [abdomen missing], USA: Kentucky (Chambers). (MCZ, Cambridge, Mass., no. 2939)."
10740,10740,"Lectotype ♂, USA: Texas, Waco (Belfrage), designated by Miller & Hodges 1990: 64 (‘holotype'). (MCZ, Cambridge, Mass., no. 1470)."
10742,10742,"Holotype ♂, CANADA: Ontario, Toronto, v.1922 (Parish). (BMNH)."
10757,10757,"Holotype ♂ [abdomen missing], WEST INDIES: Haiti ('Hayti'), Cap Haiti, 18.v.1894 (Gudmann). (NHM, Vienna)."
10761,10761,"Holotype ♀, INDONESIA: West Java, Preangor, 5000 ft (Sythoff). (RMNH, Leiden)."
10763,10763,"Holotype ♂ [abdomen missing], MEXICO: Guerrero, Amula, 6000 ft, viii.18?? (Smith). (BMNH)."
10767,10767,"Holotype ♂, YEMEN: Socotra, Adho Dimellus, 3500 ft, 2.ii.1899 (Grant; Walsingham, no. 13369) (slide no. 265). (BMNH)."
10768,10768,"Lectotype ♂, ALGERIA: Biskra, ex Rhus dioica, 30.ii., em. 29.iii.1903 (Walsingham, no. 88774) (slide no. 265), designated by Sattler 1968: 116. (BMNH)."
10771,10771,"Lectotype ♂, PALESTINE: Wadi (el) Kelt, Monastery of St George ('Georgskloster'), 7 km W of Jericho, 15.iv.1930 (Amsel), designated by Sattler 1982: 23. (LN, Karlsruhe)."
10773,10773,"Holotype ♂, USA: California, Placer County, viii-ix. (Koebele) (slide no. 6674). (USNM, no. 12696)."
10774,10774,"Holotype ♂, USA: California, Alameda County, ex Quercus agrifolia (Braun). (Coll. Braun, ANS, Philadelphia ?)."
10781,10781,"Holotype ♀, ZIMBABWE ('RHODESIA'): Harare ('Salisbury'), 30.xii.1917 (Janse) (slide no. 5425). (TM, Pretoria)."
10784,10784,"Holotype ♀ [♂], WEST INDIES: British Virgin Islands, St Vincent, windward side (Smith) (slide no. 9241). (BMNH). The type-series in BMNH is incorrectly labelled as lectotype and paralectotypes respectively. Walsingham 1897b: 73 states HT to be male, not female as in OD"
10786,10786,"Lectotype ♂, INDIA: W Khandesh, Mumbai ('Bombay'), 9.xii.1917 (Maxwell) (slide no. 8327, Clarke), designated by Clarke 1969b: 443, pl. 221, figs 2-2b. (BMNH)."
10788,10788,"Type species: Tentamen atrivirgulatum Metz, 2019, in Metz & al., Proc. ent. Soc. Wash. 121: 463, figs 1, 6, 7-12, by original designation."
10790,10790,"Type species: Tenera vittata M.M. Omelko, 1998, Biol. issled. Gornot. stants. 4: 225, figs 5, 9, 11-14, by original designation."
10792,10792,"Type species: Thaumaturgis craterocrossa Meyrick, 1934, Exot. Microlepid. 4: 449, by monotypy. SUBFAMILY UNASSIGNED."
10794,10794,"Type species: Theisoa bifasciella Chambers, 1874, Can. Ent. 6: 76, by monotypy. SUBFAMILY UNASSIGNED."
10795,10795,"Type species: Helice pallidochrella Chambers, 1873, Can. Ent. 5: 188, by monotypy."
10796,10796,"Type species: Cacelice permolestella Busck, 1902, Jl N.Y. ent. Soc. 10: 93, pl. 12, fig. 2, by original designation."
10798,10798,"Lectotype ♀ [abdomen missing], USA: Texas (Boll), to be designated. (BMNH)."
10799,10799,"Syntype ♂, USA: Kentucky, v. (Chambers). (MCZ, Cambridge, Mass., no. 1362)."
10802,10802,"Syntypes, 4, unspecified sex, USA: Kentucky (Chambers). (MCZ, Cambridge, Mass., no. 1620)."
10805,10805,"Holotype ♂, USA: Kentucky (Chambers). (USNM, no. 454, not in Brown & al. 2004)."
10806,10806,"Type species: Thiognatha metachalca Meyrick in Alluaud & Jeannel, 1920, Voyage Alluaud & Jeannel Afr. or. (Lépid.) 2: 74, by original designation. SUBFAMILY UNASSIGNED."
10809,10809,"Type species: Thistricha thorybodes Meyrick, 1885, N.Z. Jl Sci. Dunedin 2: 590, by subsequent designation by Meyrick, 1904, Proc. Linn. Soc. N.S.W. 29: 292."
10810,10810,"Type species: Thistricha thorybodes Meyrick, 1885, N.Z. Jl Sci. Dunedin 2: 590, by subsequent designation by Meyrick, 1904, Proc. Linn. Soc. N.S.W. 29: 292."
10811,10811,"Type species: Anacampsis subocella Stephens, 1834, Illust. Br. Ent. (Haustellata) 4: 214, by monotypy."
10812,10812,"Type species: Mystax trichoma Caradja, 1920, Dt. ent. Z. Iris 34: 136, by subsequent designation by Meyrick, 1925, Entomologist 58: 184."
10825,10825,"Holotype ♂, SRI LANKA ('CEYLON'): unspecified (Templeton). (BMNH)."
10826,10826,"Holotype ♀ [glued abdomen], AUSTRALIA: Queensland, Cairns district (Dodd). (ANIC, Canberra)."
10841,10841,"Holotype ♂, COLOMBIA: Bogotá, 7.ii.1871 (Nolcken) (slide no. 7359). (BMNH)."
10846,10846,"Lectotype ?, FRANCE: Var, l'Estérel (Constant), designated by Viette 1951a: 341. (MNHN, Paris). In Huemer original reference incorrectly cited as 'vol. 53'."
10863,10863,"Holotype ? [not ?], WEST INDIES: British Virgin Islands, St Vincent, windward side (Smith; Walsingham, no. 61574) (slide no. 9269). (BMNH)."
10872,10872,"Holotype ♂, WEST INDIES: US Virgin Islands ('Danish West Indies'), St Thomas, 10.iv.1894 (Hedemann) (slide no. 9270). (BMNH)."
10876,10876,"Holotype ?, BOSNIA & HERCEGOVINA: Prenj, vii.1909 (Nagel). (NHM, Vienna)."
10906,10906,"Holotype ♂, WEST INDIES: US Virgin Islands ('Danish West Indies'), St Thomas, 24.iii.1894 (Hedemann) (slide no. 5840, Clarke). (BMNH)."
10910,10910,"Syntypes, unspecified sex, BRITISH ISLES: England, Hampshire, New Forest, 1821 (Stephens). (BMNH)."
10911,10911,"Lectotype ♂, LATVIA: Vidzeme ('Livonia') unspecified (Lienig) (slide no. 7127), designated by Huemer 1993: 53 (Thiotricha). (BMNH)."
10920,10920,"Holotype ?, THE GAMBIA: Banjul ('Bathurst') (Carter; Walsingham, no. 310 ?). (BMNH)."
10921,10921,"Holotype ?, SEYCHELLES: Mahé, Beau Vallon, 2.v.1959 (Gerber). (MNHN, Paris)."
10926,10926,"Holotype ?, NEW ZEALAND: South Island, Dunedin, 8.ii.1882 (Meyrick). (BMNH)."
10928,10928,"Lectotype ?, NEW ZEALAND: South Island, Mid Canterbury, Christchurch, Riccarton Bush, 13.i.1883 (Meyrick) (slide no. 9599, Clarke), designated by Dugdale 1988: 83. (BMNH). Type locality Riccarton Bush taken from Meyrick's diary."
10930,10930,"Lectotype ♂, RUSSIAN FEDERATION: Khabarovskiy Kray, Kazakevicha ('Kasakewitsch') (unspecified), designated by Popescu-Gorj 1992: 179. (MINGA, Bucharest)."
10934,10934,"Type species: Thriophora ovulata Meyrick, 1911, Ann. Transv. Mus. 2: 231, by monotypy. ?."
10936,10936,"Type species: Thymosopha antileuca Meyrick, 1914, Ann. S. Afr. Mus. 10: 245, by monotypy. SUBFAMILY UNASSIGNED."
10938,10938,"Type species: Lita capsophilella Chrétien, 1900, Bull. Soc. ent. Fr. 1900: 223, by original designation. GELECHIINAE,"
10940,10940,"Lectotype ♂, FRANCE: Hautes-Alpes, La Grave, ex Gypsophila repens, em. 19.viii.1899 (Chrétien), designated by Povolný 1983c: 178. (MNHN, Paris)."
10942,10942,"Type species: Tiranimia epidolella Chrétien, 1915, Annls Soc. ent. Fr. 84: 334, fig. 7, by monotypy. SUBFAMILY UNASSIGNED."
10944,10944,"Type species: Tituacia deviella Walker, 1864, List specimens lepid. Insects Colln Br. Mus. 29: 812, by monotypy."
10945,10945,"Type species: Stomylia erosella Snellen, 1878, Tijdschr. Ent. 21: 142, pl. 8, figs 1-6, by monotypy."
10948,10948,"Holotype ♂ [not ♀] [abdomen missing], INDONESIA: Java, Ardjoeno (Heckmeijer). (RMNH, Leiden)."
10949,10949,"Holotype ♂, PHILIPPINES: Luzon, Baguio, Benguet, 5000 ft, 29.iv.1912 (Wileman) (slide no. 11455). (BMNH)."
10951,10951,"Holotype ?, CHINA: Zhejiang, Taishun, Wuyanling (27u339N 119u429E), 680 m, 29.vii.2005 (Yunli Xiao) (slide no. ZH07243). (NKU, Tianjin)."
10952,10952,"Type species: Tornodoxa tholochorda Meyrick, 1921, Exot. Microlepid. 2: 432, by monotypy. CHEL."
10955,10955,"Holotype ♀ [not ♂], TAIWAN: Alikang ('Alikano'), x.1909 (unspecified) (slide no. CIS-4228, Park). (MINGA, Bucharest)."
10959,10959,"Type species: Tosca plutonella Heinrich, 1920, Proc. U.S. natn. Mus. 57: 68, pl. 4, figs 19-21, pl. 8, figs 43-46, by original designation. SUBFAMILY UNASSIGNED."
10961,10961,"Holotype ♂, USA: Texas, Brownsville (Barber) (slide no. 6262). (USNM, no. 9769)."
10964,10964,"Holotype ♀ [abdomen missing], USA: Texas, Brownsville (Barber). (USNM, no. 9768)."
10965,10965,"Type species: Toxotacma meditans Meyrick, 1929, Exot. Microlepid. 3: 504, by monotypy."
10967,10967,"Type species: Trachyedra xylomorpha Meyrick, 1929, Exot. Microlepid. 3: 498, by monotypy."
10969,10969,"Type species: Telphusa commaculata Meyrick, 1921, Ann. Transv. Mus. 8: 69, by original designation.  Litini ?"
10970,10970,"Type species: Leucophylla nigribasis Janse, 1960, Moths S. Afr. 6: 203, figs, by original designation."
10972,10972,"Holotype ♀, MOZAMBIQUE ('PORTUGUESE EAST AFRICA'): Magude, xi.1918 (Swierstra) (slide no. 5544). (TM, Pretoria)."
10974,10974,"Holotype ♂, SOUTH AFRICA: Limpopo (‘Northern Transvaal'), Pentonville, 60 mls NW of Vaalwater, 27.ix.1953 (Harvey & Rorke) (slide no. 8455, Janse). (TM, Pretoria)."
10975,10975,"Type species: Trichembola segnis Meyrick, 1918, Exot. Microlepid. 2: 116, by original designation. SUBFAMILY UNASSIGNED. ?"
10984,10984,"Type species: Strobisia aurantiaca Walsingham [1887] 1884-7, in Moore, Lepid. Ceylon 3: 518, pl. 209, fig. 6, by original designation."
10986,10986,"Syntype ♀, SRI LANKA ('CEYLON'): ??? (BMNH)."
10987,10987,"Type species: Tritadelpha microptila Meyrick, 1904, Proc. Linn. Soc. N.S.W. 29: 323, by monotypy."
10989,10989,"Type species: Gelechia fornacaria Meyrick, 1913, Ann. Transv. Mus. 3: 289, by original designation."
10990,10990,"Type species: Gelechia fornacaria Meyrick, 1913, Ann. Transv. Mus. 3: 289, by original designation."
10992,10992,"Lectotype ♀, SOUTH AFRICA: Mpumalanga, Waterval Onder, 2.xi.1910 (Janse), designated by Janse 1958: 37 (‘♀ type'), pl. 31, fig. g (‘H.T.'). (TM, Pretoria). (2 paralectotype ♂ (BMNH))."
10994,10994,"Lectotype ♂, SOUTH AFRICA: Mpumalanga, Waterval Onder, 10.xi.1910 (Janse) (slide no. 5269), designated by Janse 1951: 216, pl. 91, fig. 11 (‘♂ type'). (TM, Pretoria)."
10995,10995,"Type species: Trypanisma prudens Clemens, 1860, Proc. Acad. nat. Sci. Philad. 1860: 168, by monotypy."
